market_cap_rank,stock_code,corp_name,corp_code,bsns_year,fs_div,sj_div,sj_nm,account_nm,thstrm_amount_current,frmtrm_amount_prior,bfefrmtrm_amount_before,ord
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결실체내 자본거래,3492030000000,-4453324000000,6350360000000,16
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결실체내 자본거래,-1034312000000,4172055000000,485612000000,16
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결실체내 자본거래,0,0,0,16
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결실체내 자본거래,0,0,0,16
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결실체내 자본거래,0,0,0,16
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결실체내 자본거래,-1034312000000,4172055000000,485612000000,16
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,주식기준보상,126556000000,90723000000,99587000000,17
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,주식기준보상,126506000000,101075000000,71873000000,17
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,주식기준보상,50000000,-10352000000,27714000000,17
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,주식기준보상,0,0,0,17
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,주식기준보상,0,0,0,17
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,주식기준보상,0,0,0,17
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,주식기준보상,50000000,-10352000000,27714000000,17
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타,-5426000000,3379000000,-953000000,18
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타,-115515000000,-31168000000,10034000000,18
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타,0,0,0,18
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타,1772000000,-18728000000,1027000000,18
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타,0,0,0,18
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타,-117287000000,-12440000000,9007000000,18
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타,-120941000000,-27789000000,9081000000,18
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기초자본,80287536000000,77879050000000,71808790000000,3
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기초자본,55172945000000,57152336000000,50213244000000,3
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기초자본,25114591000000,20726714000000,21595546000000,3
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기초자본,1966989000000,17579000000,258878000000,3
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기초자본,11881908000000,13668066000000,14918613000000,3
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기초자본,16143000000,16143000000,16143000000,3
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기초자본,11249551000000,7024926000000,6401912000000,3
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결총포괄이익,4460938000000,5479123000000,-609015000000,4
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결총포괄이익,2852932000000,4946335000000,504413000000,4
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결총포괄이익,1608006000000,532788000000,-1113428000000,4
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결총포괄이익,94635000000,1949410000000,-241299000000,4
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결총포괄이익,1513371000000,-1416622000000,-872129000000,4
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결총포괄이익,0,0,0,4
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결총포괄이익,0,0,0,4
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,파생상품평가손익,-25000000,15587000000,-70628000000,5
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,파생상품평가손익,1239000000,4518000000,-52989000000,5
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,파생상품평가손익,-1264000000,11069000000,-17639000000,5
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,파생상품평가손익,-1264000000,11069000000,-17639000000,5
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,파생상품평가손익,,0,0,5
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,파생상품평가손익,0,0,0,5
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,파생상품평가손익,0,0,0,5
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,해외사업환산손익,-560864000000,4741143000000,583189000000,6
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,해외사업환산손익,-88728000000,2984532000000,264396000000,6
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,해외사업환산손익,-472136000000,1756611000000,318793000000,6
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,해외사업환산손익,-472136000000,1756611000000,318793000000,6
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,해외사업환산손익,0,0,0,6
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,해외사업환산손익,0,0,0,6
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,해외사업환산손익,0,0,0,6
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타포괄손익-공정가치측정금융자산 평가손익,1373516000000,-517026000000,-607992000000,7
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타포괄손익-공정가치측정금융자산 평가손익,946241000000,-53581000000,-17753000000,7
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타포괄손익-공정가치측정금융자산 평가손익,427275000000,-463445000000,-590239000000,7
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타포괄손익-공정가치측정금융자산 평가손익,528071000000,-390359000000,-599823000000,7
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타포괄손익-공정가치측정금융자산 평가손익,-100796000000,-73086000000,9584000000,7
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타포괄손익-공정가치측정금융자산 평가손익,0,0,0,7
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,기타포괄손익-공정가치측정금융자산 평가손익,0,0,0,7
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,확정급여제도의 재측정요소,7393000000,-142585000000,-196845000000,8
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,확정급여제도의 재측정요소,-9681000000,-91733000000,-91930000000,8
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,확정급여제도의 재측정요소,17074000000,-50852000000,-104915000000,8
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,확정급여제도의 재측정요소,0,0,0,8
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,확정급여제도의 재측정요소,17074000000,-50852000000,-104915000000,8
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,확정급여제도의 재측정요소,0,0,0,8
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,확정급여제도의 재측정요소,0,0,0,8
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결당기순이익,3555246000000,528810000000,-406387000000,9
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결당기순이익,1957748000000,1821494000000,370411000000,9
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결당기순이익,1597498000000,-1292684000000,-776798000000,9
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결당기순이익,0,0,0,9
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결당기순이익,1597498000000,-1292684000000,-776798000000,9
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결당기순이익,0,0,0,9
17,034730,SK,00181712,2025,CFS,SCE,자본변동표,연결당기순이익,0,0,0,9
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,재고자산,6861834000000,6762941000000,5511638000000,10
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,매각예정비유동자산,50334000000,6441000000,0,11
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,기타유동자산,813365000000,730099000000,716539000000,12
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,기타금융자산,6891336000000,5851738000000,4123326000000,13
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,매출채권및기타채권,10827151000000,10284362000000,10134237000000,14
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,비유동자산,40034134000000,38172832000000,33020691000000,15
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,이연법인세자산,273366000000,233410000000,237519000000,16
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,무형자산,1265628000000,1167190000000,1034350000000,17
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,관계기업및공동기업투자주식,23679049000000,22410344000000,18984841000000,18
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,투자부동산,38267000000,39539000000,53094000000,19
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,기타비유동자산,596534000000,733347000000,788997000000,20
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,비유동금융자산,1107914000000,1024599000000,911165000000,21
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,유형자산,12346592000000,12003452000000,10480920000000,22
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,사용권자산,726784000000,560951000000,529805000000,23
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,자본총계,49212795000000,46118232000000,40655299000000,25
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,지배기업의 소유주에게 귀속되는 자본,49167565000000,46080922000000,40634418000000,26
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,자본잉여금,1377160000000,1367293000000,1363146000000,27
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,기타자본,2430010000000,1883219000000,-177414000000,28
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,자본금,491096000000,491096000000,491096000000,29
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,이익잉여금(결손금),45224557000000,42911192000000,39639529000000,30
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,자기주식,355258000000,571878000000,681939000000,31
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,비지배지분,45230000000,37310000000,20881000000,32
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,자본과부채총계,70400532000000,66596905000000,58585845000000,33
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,유동부채,13057963000000,12745182000000,12052826000000,35
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,유동성판매보증충당부채,1327739000000,1344842000000,1205747000000,36
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,유동 차입금 및 비유동차입금(사채 포함)의 유동성 대체 부분 합계,1127064000000,1071184000000,1540144000000,37
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,유동성리스부채,179614000000,145865000000,124981000000,38
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,당기법인세부채,365504000000,524594000000,226196000000,39
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,매각예정으로 분류된 처분자산집단에 포함된 부채,46817000000,0,0,40
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,기타 유동부채,1883102000000,1569454000000,1213607000000,41
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,매입채무및기타채무,8128123000000,8089243000000,7742151000000,42
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,부채총계,21187737000000,20478673000000,17930546000000,43
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,비유동부채,8129774000000,7733491000000,5877720000000,44
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,장기성판매보증충당부채,396573000000,380585000000,372460000000,45
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,퇴직급여채무,19207000000,16671000000,14543000000,46
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,이연법인세부채,4952963000000,4521376000000,3849502000000,47
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,비유동차입금(사채 포함)의 비유동성 부분,1818510000000,1927485000000,692062000000,48
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,비유동성리스부채,542895000000,409912000000,393427000000,49
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,기타 비유동 부채,399626000000,477462000000,555726000000,50
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,자산총계,70400532000000,66596905000000,58585845000000,7
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,유동자산,30366398000000,28424073000000,25565154000000,8
18,012330,현대모비스,00164788,2025,CFS,BS,재무상태표,현금및현금성자산,4922378000000,4788492000000,5079414000000,9
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,매출원가,52288206000000,49174367000000,52492187000000,10
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,기본주당이익(손실),40861,44939,37639,12
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,금융비용,355172000000,486348000000,605237000000,13
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,금융수익,606103000000,812053000000,824814000000,14
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,매출총이익,8829921000000,8062628000000,6762174000000,15
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,법인세비용,1450422000000,1204315000000,1021545000000,16
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,당기순이익(손실),3664736000000,4060161000000,3423309000000,17
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,비지배지분에 귀속되는 당기순이익(손실),8946000000,4519000000,693000000,19
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,지배기업의 소유주에게 귀속되는 당기순이익(손실),3655790000000,4055642000000,3422616000000,20
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,법인세차감전순이익,5115158000000,5264476000000,4444854000000,21
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,매출액,61118127000000,57236995000000,59254361000000,22
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,지분법 적용대상인 관계기업과 공동기업의 당기순손익에 대한 지분 합계,1400023000000,1787722000000,1844741000000,23
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,영업이익(손실),3357456000000,3073456000000,2295284000000,6
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,기타수익,540505000000,518144000000,350832000000,7
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,기타비용,433757000000,440551000000,265580000000,8
18,012330,현대모비스,00164788,2025,CFS,IS,손익계산서,판매비와관리비,5472465000000,4989172000000,4466890000000,9
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,기타포괄손익,363712000000,1857773000000,38206000000,10
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,후속적으로 당기손익으로 재분류되는 항목,530557000000,1864648000000,280044000000,11
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,해외사업장환산외환차이,184867000000,619548000000,87667000000,12
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,지분법자본변동,345690000000,1245100000000,192377000000,13
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,후속적으로 당기손익으로 재분류되지 않는 항목,-166845000000,-6875000000,-241838000000,14
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,지분법자본변동,-62518000000,140706000000,6498000000,15
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,지분법이익잉여금변동,-178840000000,-141150000000,-180685000000,16
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,"세후기타포괄손익, 지분상품에 대한 투자자산",52516000000,67256000000,620000000,17
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,확정급여제도의 재측정요소,21997000000,-73687000000,-68271000000,18
18,012330,현대모비스,00164788,2025,CFS,CIS,포괄손익계산서,당기순이익(손실),3664736000000,4060161000000,3423309000000,19
